"","CBJMJ00700","CBJMJ01400","CBJMJ02800","CBJMJ04200","CBJMJ04201","CBJMJ04202","CBJMJ04203","CHCFJ00700","CHCFJ01400","CHCFJ02800","CHCFJ04200","CHCFJ05601","CHCFJ05602","CHCFJ05603","DGYFJ06201","DGYFJ06202","DGYFJ06203","DGYMJ06201","DGYMJ06202","DGYMJ06203","DHCFJ07801","DHCFJ07802","DHCFJ07803","DHCMJ07801","DHCMJ07802","DHCMJ07803","DHKFJ23501","DHKFJ23502","DHKFJ23503","DSLFJ04101","DSLFJ04102","DSLFJ04103","DSLMJ04101","DSLMJ04102","DSLMJ04103","DSTFJ04001","DSTFJ04002","DSTFJ04003","DSTMJ04001","DSTMJ04002","DSTMJ04003","HBJMJ00700","HBJMJ01400","HBJMJ02800","HBJMJ04200","HBJMJ04201","HBJMJ04202","HBJMJ04203","HHCFJ00700","HHCFJ01400","HHCFJ02800","HHCFJ04200","HHCFJ05601","HHCFJ05602","HHCFJ05603","LBJMJ00700","LBJMJ01400","LBJMJ02800","LBJMJ04200","LBJMJ04201","LBJMJ04202","LBJMJ04203","LHCFJ00700","LHCFJ01400","LHCFJ02800","LHCFJ04200","LHCFJ05601","LHCFJ05602","LHCFJ05603","MBJMJ00700","MBJMJ01400","MBJMJ02800","MBJMJ04200","MBJMJ04201","MBJMJ04202","MBJMJ04203","MHCFJ00700","MHCFJ01400","MHCFJ02800","MHCFJ04200","MHCFJ05601","MHCFJ05602","MHCFJ05603","NBJMJ00100","NBJMJ00700","NBJMJ01400","NBJMJ02800","NBJMJ04200","NBJMJ04201","NBJMJ04202","NBJMJ04203","NHCFJ00100","NHCFJ00700","NHCFJ01400","NHCFJ02800","NHCFJ04200","NHCFJ05601","NHCFJ05602","NHCFJ05603"
"Natrinema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Natronobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Natronococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Natronorubrum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.079642e-07,0,0,0,0
"Naumovozyma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.486862e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neisseria",0,0,0,0,0,0,0,6.411212e-08,7.691564e-07,0,0,0,3.054698e-07,3.532073e-08,2.986198e-07,0,0,0,0,0,0,0,0,0,0,0,0,1.600611e-07,2.951796e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9194e-07,0,0,0,1.292909e-08,0,0,0,0,0,0,0,0,0,6.292263e-07,0,9.44788e-08,4.107729e-07,0,0,0,0,0,0,0,0,0,6.206679e-08,2.070375e-07,2.906453e-07,0,0,0,0,0,0,0,0,0,0,0,0,2.98797e-07,1.981039e-07,2.553769e-08,5.233719e-07,0,0,0
"Nematocida",0,0,0,0,0,0,0,0,2.202852e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.924513e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391152e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neorhizobium",0,0,1.270669e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.178484e-07,0,0,0,0,0,0,0,0,0,0,0,0,2.366054e-07,0,0,0,0,0,0,0,0,2.983616e-07,0,0,0,0,0,0,0,0,1.030237e-07,0,0,0,0,0,7.9346e-08,0,0,0,0,5.4889e-08,0,0,0,0,0,0,0,0,0,1.173045e-07,0,0,0,0,0,0,0,0,0,0,0
"Nesterenkonia",0,0,1.036496e-05,6.149944e-07,8.527991e-07,5.939948e-06,4.039107e-08,6.44454e-06,3.736167e-06,1.202775e-06,2.565718e-07,7.774135e-08,4.078734e-07,5.548318e-08,5.697171e-05,1.859428e-05,1.207188e-05,7.684194e-05,3.900591e-05,2.581495e-06,5.582468e-05,4.016622e-06,8.215948e-05,5.467183e-05,0.0001012412,0.0001318627,3.309432e-05,0.0001517524,0.002651315,0,4.494827e-07,8.875655e-08,8.956074e-07,2.395471e-06,1.304524e-07,5.275694e-06,3.190774e-08,9.755651e-07,2.72234e-07,0,5.333947e-08,2.080925e-06,6.291754e-07,1.047511e-06,1.435806e-07,0,0,0,5.09226e-07,5.567261e-07,1.681407e-06,2.942129e-07,1.772824e-07,1.002193e-07,4.025824e-08,0,3.344415e-07,1.461575e-06,3.434849e-06,3.818777e-06,5.513098e-07,1.731612e-07,3.845505e-06,2.215298e-06,2.40412e-06,6.761846e-07,6.765589e-08,4.285126e-08,8.547281e-08,3.541815e-07,3.424654e-07,1.549982e-06,3.314866e-07,4.962049e-08,6.123842e-07,3.563233e-07,6.87684e-07,1.053901e-06,7.086789e-07,2.465635e-07,5.918641e-06,2.791668e-07,2.672959e-07,0,0,3.942482e-07,3.078144e-06,1.501139e-06,1.707122e-05,2.45973e-06,1.741728e-06,2.664097e-06,1.282348e-05,7.727267e-06,3.026739e-05,1.236163e-06,1.422626e-07,1.229157e-07,4.120439e-06
"Nevskia",0,0,0,0,0,0,0,0,8.296456e-07,0,0,0,0,0,0,0,3.431518e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.355704e-08,0,0,1.221551e-07,0,0,0,0,0,0,0,0,0,3.326608e-08,0,9.252723e-08,0,0,0,0,0,0,0,0,0,1.461857e-07,0,0,0,0,6.742825e-08,0,0,0,0,0,0,0,0,0,0,0,0,3.38702e-07,0,0,0,0,0,0,0,0,2.937506e-08,0,0
"Niabella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.195851e-07,0,0,0,0,0
"Nitratireductor",0,0,0,1.547972e-07,0,4.21283e-07,0,1.022647e-07,3.703346e-07,0,0,0,0,6.203388e-08,3.570355e-07,0,5.253085e-07,2.027503e-07,0,0,0,1.170005e-07,0,0,1.870514e-07,4.484541e-07,0,0,1.967864e-07,0,0,0,6.703147e-08,0,0,6.294661e-07,0,2.138299e-07,0,0,0,0,0,0,5.980651e-08,0,0,0,5.534333e-08,1.270392e-07,9.106642e-08,0,0,0,0,0,1.43599e-07,1.952692e-07,0,5.543458e-07,0,0,0,3.547101e-07,1.378269e-07,7.811861e-08,0,0,0,0,0,0,0,0,0,0,2.928663e-07,1.034447e-07,0,1.831463e-07,0,3.31725e-08,0,0,0,0,7.378351e-08,3.995684e-07,0,2.263179e-06,0,0,1.155014e-07,6.537227e-08,6.381426e-07,0,0,0,0
"Nitrobacter",0,5.339856e-07,3.581213e-07,2.080474e-07,0,1.337762e-06,6.6728e-07,6.996714e-07,7.363578e-06,5.668124e-07,0,8.409854e-08,9.684349e-08,6.5911e-08,6.721242e-08,2.085494e-07,1.984444e-06,1.175756e-07,0,4.795129e-08,0,3.467726e-08,0,0,0,0,0,0,0,0,0,0,0,0,9.236345e-08,5.126289e-07,0,4.587287e-07,0,0,0,0,0,0,0,0,2.914568e-07,0,0,0,0,0,0,0,0,0,0,7.798087e-08,0,3.277086e-07,6.742352e-08,0,8.370504e-07,4.717526e-06,8.312949e-08,3.874982e-07,0,0,0,0,1.349314e-07,0,0,3.206607e-07,0,9.246921e-08,0,5.502258e-08,7.60307e-08,0,0,0,0,0,0,0,0,7.416828e-07,2.838282e-05,1.190023e-06,5.563066e-06,0,5.214024e-07,1.445389e-07,1.166505e-06,0,3.979847e-08,3.641188e-07,0
"Nitrolancea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.865111e-07,0,0,0,0,0,0,0,0,0,0,8.870854e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nitrosococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nitrosomonas",0,0,0,0,0,0,0,0,0,0,0,0,1.824372e-07,0,8.661395e-08,0,0,0,0,1.132046e-07,0,1.483615e-07,0,0,0,0,0,0,0,0,0,1.816973e-07,0,0,6.489534e-08,0,0,0,0,0,9.183186e-08,0,0,0,0,0,0,0,0,0,9.810764e-08,0,0,0,6.931057e-08,0,0,0,0,1.72177e-07,0,0,0,8.74339e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,3.327292e-07,0,0,0,1.285862e-07,2.135303e-07,0,0,0,0,3.712431e-07,0,2.323915e-07,0,0,0,1.878924e-07,0,0,0,0,1.617138e-07
"Nitrosospira",0,0,0,7.543416e-08,0,0,0,8.888602e-07,9.734508e-07,6.678743e-07,5.375343e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002941e-06,1.099636e-07,0,0,0,0,0,3.047983e-08,0,0,0,0,1.954534e-07,7.269504e-07,1.265943e-06,1.109601e-06,0,0,0,0,1.712327e-07,0,0,0,0,0,0,7.68446e-08,1.708881e-07,1.977821e-06,0,0,0,0,0,0,0,9.735678e-08,0,0,0,0,0,7.69421e-07,1.264724e-07,0,0,0,0
"Nocardia",0,2.776725e-07,1.333749e-06,1.449812e-06,1.291728e-07,1.212698e-06,0,3.982808e-06,1.70528e-06,2.964343e-06,2.655501e-06,3.88627e-06,6.847628e-06,1.228886e-05,2.663134e-05,8.39399e-06,1.831685e-05,3.427728e-05,2.82694e-05,1.050378e-05,5.88487e-05,6.080823e-06,6.459824e-05,4.839752e-05,8.745715e-05,7.162151e-05,7.36153e-08,3.202817e-07,9.30355e-06,1.19625e-07,7.271331e-08,3.671259e-06,1.492586e-05,8.13716e-07,8.485237e-07,2.214985e-06,8.192334e-07,1.863017e-06,2.393457e-07,9.417414e-08,1.646523e-08,0,1.637611e-07,1.592767e-06,3.673149e-06,8.126289e-07,2.236436e-06,4.840245e-07,7.668986e-07,8.146828e-07,7.06083e-07,2.624132e-07,0,1.320491e-06,6.043268e-06,4.836742e-07,4.877415e-07,2.144947e-06,1.05075e-05,1.801881e-05,8.180056e-06,3.010924e-06,1.726215e-06,1.438298e-06,1.378371e-06,1.490933e-06,2.365879e-06,6.813734e-06,2.562906e-08,0,2.698628e-07,2.722146e-07,3.016016e-06,1.559176e-07,5.016994e-07,3.232181e-07,2.083173e-06,7.291192e-06,3.571828e-07,1.918646e-06,2.356421e-06,5.612803e-06,7.76917e-06,0,0,0,8.069209e-07,9.0845e-06,1.667197e-06,2.545213e-06,2.131738e-06,1.011524e-06,1.814607e-06,1.379613e-06,4.737309e-05,1.42384e-05,7.148476e-07,2.86111e-06,1.021976e-05
"Nocardioides",0.0003632803,2.495417e-05,5.719638e-05,1.33591e-05,1.600532e-05,2.60767e-05,5.155918e-06,0.0002369168,7.591166e-05,2.702884e-05,9.428213e-06,4.898995e-06,3.776728e-06,4.484913e-06,0.0009342937,0.000134488,0.001316163,0.0006383653,0.0003109532,0.0001045477,0.0004460552,8.589753e-05,0.0006631783,0.0001671822,0.0003522536,0.0003113676,4.69657e-05,6.671395e-06,9.05772e-05,6.963563e-06,5.818055e-05,3.187569e-05,9.677182e-06,1.273077e-05,6.840074e-06,0.000729614,1.474454e-05,0.0001339388,5.637853e-06,8.347261e-06,5.456987e-06,6.99856e-05,7.83782e-06,7.610303e-06,3.521089e-06,2.810663e-06,2.94581e-06,2.137073e-06,0.0001398139,2.653475e-05,2.366556e-05,5.567726e-06,2.561677e-06,2.973735e-06,3.889202e-07,1.036942e-05,9.120203e-06,2.65102e-05,2.517763e-05,5.55615e-05,1.040692e-05,2.695826e-06,6.986914e-05,5.222447e-05,2.679115e-05,4.596443e-06,1.374346e-06,5.535267e-07,1.215697e-06,1.232757e-05,3.628435e-05,1.220161e-05,7.133321e-06,1.492459e-06,3.281732e-06,3.192796e-06,7.249109e-05,3.204239e-05,1.596482e-05,4.363596e-06,7.668839e-06,2.234528e-05,2.190082e-06,3.728075e-05,5.581303e-05,5.908253e-05,3.107473e-05,3.690683e-05,5.752778e-05,6.832462e-05,2.979988e-05,2.917598e-05,0.0001875288,5.018676e-05,0.0008446064,1.634885e-05,1.89417e-06,5.183247e-06,2.581188e-05
"Nocardiopsis",8.496338e-05,1.142364e-05,0.0005409737,5.276984e-05,2.366826e-05,0.000158132,3.549613e-05,0.0009283028,0.0007527242,0.0004016933,0.0002896403,8.250616e-05,3.97281e-05,3.653156e-05,0.001338304,0.0005327565,0.0001721784,0.003580286,0.0002704387,9.540433e-05,0.004256631,0.001088636,0.008592289,0.002105733,0.00221742,0.002459163,1.468075e-05,1.782697e-05,0.0001370496,6.570609e-06,2.540692e-05,0.0002312962,4.843662e-05,2.401552e-05,2.881738e-05,3.483653e-05,1.216771e-05,1.55785e-05,1.120968e-05,8.041333e-06,7.310744e-06,0.0001171324,1.479515e-05,2.464483e-05,1.056141e-05,2.339395e-05,2.46964e-05,9.375928e-06,0.0002928705,0.0002176248,0.0002624329,2.793923e-05,5.303992e-05,2.647445e-05,1.415297e-05,1.334421e-05,3.136158e-05,0.0002067809,0.0001507598,0.0003925331,9.347348e-05,2.582318e-05,0.0006315915,0.0004014907,0.0006919784,8.801318e-05,2.771401e-05,1.793787e-05,3.197517e-05,2.311562e-05,3.757967e-05,4.127792e-05,6.135388e-05,9.977966e-06,1.596462e-05,1.302377e-05,0.0005540393,0.0003155574,0.0001575652,6.220707e-05,0.0001099087,5.459608e-05,2.496887e-05,2.522757e-05,3.304983e-05,3.723922e-05,0.0001940079,0.0001814183,0.0002749345,0.0003173542,0.0004742679,0.0002837005,0.002286771,0.001521597,0.00448475,0.0008501755,8.885389e-05,0.0001348769,0.002011735
"Nonomuraea",0,0,0,0,0,0,0,2.070702e-07,0,7.259503e-08,0,0,0,0,2.609178e-08,0,0,1.392819e-07,0,5.631203e-08,5.570234e-07,3.690016e-08,2.068691e-06,0,0,4.300373e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.350886e-08,0,0,0,0,0,0,0,0,0,0,0,0,1.503481e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.280559e-07,5.660113e-08,8.991396e-07,1.495348e-07,0,0,1.46145e-07
"Nosocomiicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.707208e-07,0,3.470716e-07,2.498139e-07,2.044154e-06,0,6.746435e-07,7.904286e-08,9.91629e-08,2.833129e-06,7.955379e-07,1.488886e-06,0,0,0,0,0,0,0,0,0,1.097437e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Noviherbaspirillum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.556694e-07,0,0,2.7147e-07,0,0,0,0,3.181546e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.853657e-07,0,0,0,4.695649e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.005798e-08,0,0,0,0,0,0,0,7.656401e-08,0,0,0,0,7.394905e-07,0,0,0,0,0,0
"Novosphingobium",2.232009e-06,0,4.226484e-06,2.16733e-06,5.968923e-07,2.043304e-06,4.243307e-07,6.116854e-05,0.00011346,6.167156e-06,8.816795e-06,2.620194e-06,6.70815e-06,4.074692e-06,1.113583e-06,4.099596e-06,8.564532e-06,3.250917e-06,4.150221e-07,5.376983e-06,7.212905e-08,1.669191e-06,3.813355e-06,1.49423e-07,2.581309e-08,2.599335e-07,2.740535e-06,3.78168e-06,9.999507e-06,9.211236e-07,3.250651e-06,2.138415e-07,5.874102e-06,1.84601e-06,2.471919e-06,1.124088e-06,4.855543e-07,8.341474e-07,2.070338e-06,9.31502e-07,1.291171e-06,0,1.333222e-06,4.957031e-07,5.810523e-08,2.103523e-07,5.355464e-07,1.404394e-07,1.151883e-05,1.376862e-05,2.424776e-05,4.52342e-06,1.991846e-05,1.89273e-05,1.968753e-05,8.520502e-07,4.060194e-06,7.883676e-06,6.147846e-06,5.04375e-06,5.289376e-07,3.340963e-07,1.862183e-05,3.824361e-05,8.180747e-07,6.169769e-05,4.154026e-05,6.699173e-07,7.049049e-06,2.402477e-06,8.573605e-07,3.011182e-06,3.070659e-07,0,0,0,1.510615e-05,2.575512e-05,4.25577e-07,1.42649e-05,1.567584e-05,1.118856e-06,2.850362e-05,0,0,0,8.545832e-07,1.061818e-05,1.753935e-05,7.28683e-06,3.461787e-06,5.561695e-07,7.303882e-05,2.895047e-05,3.563034e-06,2.255223e-05,8.481578e-06,6.695614e-06,9.562111e-06
"Oceanicola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.443259e-08,0,1.299477e-07,0,0,0,0,0,0,0,0,0,0,1.207018e-07,2.20175e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oceanobacillus",0,0,0,0,0,0,0,0,0,0,0,0,5.129394e-08,0,1.372983e-06,4.791001e-08,3.927697e-07,5.910271e-07,2.463121e-06,2.626997e-08,3.93672e-06,7.833358e-07,6.175596e-06,1.199334e-05,1.913855e-05,8.48176e-06,1.354001e-06,8.898483e-07,1.757179e-05,3.801384e-08,6.97286e-07,2.90852e-07,6.660798e-08,5.358915e-07,0,5.316616e-07,0,0,0,3.389059e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.098403e-08,0,0,0,0,0,0,0,5.689916e-08,0,4.01874e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ochrobactrum",0.0001708757,0.0001299589,0.001572348,0.0005549397,7.778028e-05,0.002210531,0.0001544255,0.0003674862,0.0003335809,0.0004518216,3.888868e-05,2.543518e-05,2.197836e-05,6.932152e-05,8.859841e-06,2.648356e-05,6.402469e-05,7.496853e-06,3.960713e-06,5.881763e-06,8.39816e-06,1.237046e-05,6.496221e-06,1.291672e-05,6.638304e-06,1.56829e-06,1.958966e-05,0.0002285986,5.266394e-05,4.372023e-05,4.350537e-05,4.917131e-05,3.745436e-05,0.0003836551,6.20451e-06,7.011778e-05,6.586556e-05,0.0002045935,8.344269e-05,3.294942e-05,3.774151e-05,0.0001658439,0.0005733726,0.00215429,3.99153e-05,0.000304882,0.0001386731,0.0004469344,0.0001753538,0.0002622612,0.0001104333,4.8513e-05,4.724757e-05,3.323693e-05,8.793734e-05,5.437713e-05,0.0002346897,0.004128745,0.0009781417,0.005571347,0.002494747,0.0004529641,0.0001040706,0.0006085444,0.0001605145,9.197205e-05,3.888117e-05,9.284161e-05,4.487897e-05,9.954893e-06,0.0002814549,0.0008253236,0.0003673151,0.0001634966,0.0002322084,0.000210658,0.0008104376,0.0001004393,0.0001063089,3.401359e-05,0.000178858,0.0001051019,5.652355e-05,1.698747e-05,4.439121e-05,0.0002798612,0.002550018,0.001342809,0.00173109,0.008947628,0.003100453,5.970483e-05,0.0005552165,0.0003014735,0.0001674772,6.662554e-05,0.0001349532,1.062951e-05,0.000449294
"Octadecabacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Odoribacter",1.256398e-05,4.473551e-06,7.641824e-07,7.149339e-06,2.774328e-06,4.912559e-06,1.405404e-06,1.808672e-06,1.513939e-05,1.402798e-05,2.311392e-05,2.273362e-06,0.000696532,0.0003258349,0.000175723,5.1916e-06,2.205084e-05,9.612551e-07,4.75766e-07,6.510421e-05,3.517315e-06,1.43985e-05,8.404498e-08,2.890084e-06,1.358584e-07,1.187188e-07,1.09207e-05,3.573367e-05,2.602519e-05,6.194963e-06,7.675245e-06,5.452344e-06,0.0001294599,7.051594e-06,2.593171e-05,6.099408e-07,1.697731e-07,2.160524e-05,1.938133e-06,1.128809e-06,4.828573e-07,0,8.328402e-06,2.266729e-06,3.355418e-06,1.389935e-06,8.314319e-07,2.300593e-06,1.436263e-06,3.267109e-06,5.046419e-05,2.464501e-06,2.858674e-05,2.046525e-05,0.0001554978,9.664862e-06,5.07074e-06,5.831983e-06,3.609264e-06,6.067095e-06,1.413416e-06,1.541374e-06,2.396661e-06,8.144205e-06,1.718123e-05,2.492441e-05,2.676492e-05,0.0001747548,8.442266e-06,8.079584e-06,4.316921e-06,1.318159e-06,1.529816e-05,7.072731e-07,1.86381e-06,7.530569e-07,2.006865e-06,4.626318e-05,1.387531e-05,3.654818e-05,1.139964e-05,0.0001216082,5.416384e-05,0.0001116585,1.132287e-06,6.74597e-06,3.689553e-06,7.315296e-06,0.0001643678,9.673234e-06,2.220077e-05,1.745463e-06,1.862043e-06,1.387456e-06,2.089363e-06,1.964288e-06,1.524771e-05,5.44156e-06,1.34635e-05
"Oenococcus",2.280025e-05,0,1.753202e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.262035e-07,0,0,0,0,3.59919e-07,0,0,0,0,6.821929e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,2.263635e-06,5.266983e-07,1.680639e-06,0,0,8.373035e-07,0,3.305735e-07,0,0,0,7.110092e-08,0,5.326539e-07,1.074266e-06,1.478825e-06,2.543476e-07,1.178992e-06,0,0,0,4.157396e-08,0,0,8.230695e-08,0,0,2.338046e-06,2.561988e-06,2.241277e-06,2.904644e-06,1.936141e-06,4.621823e-07,1.601399e-07,0,0,0,0,0,0,0,0,0,1.162783e-06,1.655926e-06,2.780886e-07,0,0,3.729504e-07,5.313185e-07,5.716031e-07,8.934099e-08,0,0,0,0,0
"Oerskovia",0,0,9.358309e-08,0,0,0,0,7.475234e-07,8.632799e-08,1.61211e-07,1.297497e-07,0,0,0,1.169095e-06,2.115009e-07,5.402779e-07,1.694529e-06,3.925944e-07,5.490423e-08,2.225452e-06,6.418199e-07,3.031567e-06,4.099513e-07,1.101693e-06,1.149713e-06,3.292113e-08,0,7.965145e-08,2.497869e-07,0,0,0,5.686197e-08,0,3.353769e-07,1.07166e-07,4.443099e-08,0,0,0,0,1.726131e-07,0,0,0,0,1.489797e-07,1.575928e-07,0,0,0,0,0,0,0,0,1.308692e-07,0,4.076931e-07,3.106949e-07,0,1.999203e-06,1.169805e-07,5.112464e-08,0,0,0,1.574266e-08,0,1.823397e-06,1.495447e-07,1.103923e-07,0,0,0,2.382808e-07,6.885882e-07,0,0,0,0,0,0,0,0,7.942815e-08,3.686442e-07,0,1.680956e-07,0,1.974494e-07,2.046146e-07,2.61354e-07,2.077187e-06,4.913745e-07,0,5.4365e-08,0
"Oleispira",1.056434e-06,2.035722e-07,4.353559e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.271409e-08,0,0,1.383919e-07,0,0,0,0,0,0,4.501273e-08,0,0,0,1.063566e-07,8.4364e-08,0,0,9.140709e-08,0,3.592008e-06,0,0,0,9.059126e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.863971e-06,0,3.718223e-07,0,0,0,0,0,0,0,4.467398e-08,0,7.538023e-08,0,0,1.373626e-06,3.513562e-08,0,0,0,0,0,0,0,2.081867e-07,1.250373e-07,0,0,0,0,0,1.407943e-06,0,0,0,0,0,0,0,0,0,0,0
"Oligella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oligotropha",0,0,0,2.358814e-07,0,0,0,0,3.340272e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.454844e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.029554e-07,1.513892e-06,0,2.539204e-07,0,0,0,0,0,0,0,0
"Olivibacter",0,0,1.159021e-07,0,0,0,0,0,0,0,0,2.695018e-08,0,2.723997e-08,0,0,0,0,0,9.188992e-08,0,0,0,0,0,0,0,5.433807e-08,0,0,0,0,5.886897e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.950934e-08,0,0,0,0,0,0,0,0
