"","CBJMD00700","CBJMD01400","CBJMD02800","CBJMD04200","CBJMD04201","CBJMD04202","CBJMD04203","CHCFD00700","CHCFD01400","CHCFD02800","CHCFD04200","CHCFD05601","CHCFD05602","CHCFD05603","DGYFD06201","DGYFD06202","DGYFD06203","DGYMD06201","DGYMD06202","DGYMD06203","DHCFD07801","DHCFD07802","DHCFD07803","DHCMD07801","DHCMD07802","DHCMD07803","DHKFD23501","DHKFD23502","DHKFD23503","DSLFD04101","DSLFD04102","DSLFD04103","DSLMD04101","DSLMD04102","DSLMD04103","DSTFD04001","DSTFD04002","DSTFD04003","DSTMD04001","DSTMD04002","DSTMD04003","HBJMD00700","HBJMD01400","HBJMD02800","HBJMD04200","HBJMD04201","HBJMD04202","HBJMD04203","HHCFD00700","HHCFD01400","HHCFD02800","HHCFD04200","HHCFD05601","HHCFD05602","HHCFD05603","LBJMD00700","LBJMD01400","LBJMD02800","LBJMD04200","LBJMD04201","LBJMD04202","LBJMD04203","LHCFD00700","LHCFD01400","LHCFD02800","LHCFD04200","LHCFD05601","LHCFD05602","LHCFD05603","MBJMD00700","MBJMD01400","MBJMD02800","MBJMD04200","MBJMD04201","MBJMD04202","MBJMD04203","MHCFD00700","MHCFD01400","MHCFD02800","MHCFD04200","MHCFD05601","MHCFD05602","MHCFD05603","NBJMD00100","NBJMD00700","NBJMD01400","NBJMD02800","NBJMD04200","NBJMD04201","NBJMD04202","NBJMD04203","NHCFD00100","NHCFD00700","NHCFD01400","NHCFD02800","NHCFD04200","NHCFD05601","NHCFD05602","NHCFD05603"
"Mycoplasma",2.021217e-06,0,0,4.776847e-05,0,7.489041e-07,5.251053e-06,1.143878e-06,6.05734e-06,3.972984e-07,3.898258e-07,6.539063e-08,8.022874e-08,2.427975e-07,7.104247e-05,1.812989e-06,3.135268e-06,3.05933e-05,7.878664e-05,1.929754e-05,9.280088e-08,3.055257e-06,1.208218e-06,1.658881e-06,5.946316e-05,1.844411e-06,0,2.058055e-07,2.318789e-07,2.509703e-07,1.961675e-07,0,6.227354e-07,1.721344e-06,0,8.750945e-08,2.549046e-06,8.468652e-08,5.144753e-06,2.387878e-06,2.382751e-05,0,0,4.441784e-06,7.634733e-05,0.0001050847,3.715828e-05,5.191262e-05,5.04095e-06,1.780113e-06,5.595307e-07,4.157887e-07,4.901597e-07,0,6.968652e-07,0,0,1.927907e-06,0.0002154913,2.7072e-05,2.525605e-07,4.778097e-05,2.503499e-06,1.076332e-05,6.51685e-07,1.848257e-06,3.193775e-07,2.187081e-07,6.944283e-07,0,0,1.560422e-05,1.337717e-05,0.0003146885,1.337903e-05,0.0003585803,5.213148e-07,1.35654e-05,6.745438e-07,2.49369e-07,3.166209e-07,1.520432e-06,1.625046e-06,1.320367e-05,0,0,1.511776e-06,0.0004931674,0,0,1.862219e-05,0,1.236674e-07,0,0,3.362028e-07,4.595787e-08,1.550488e-07,4.59744e-07
"Myroides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myxococcus",0,0,0,0,0,8.050944e-07,0,0,6.896949e-07,0,0,2.002932e-07,5.293859e-07,4.937563e-07,0,0,4.56534e-07,0,0,0,1.12043e-07,0,0,0,0,9.641214e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.882772e-08,0,0,0,0,0,0,0,0,0,0,0,1.279459e-07,0,0,0,3.190039e-07,1.272807e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.033246e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585191e-06,0
"Nakamurella",0,0,0,0,0,0,0,0,0,1.667213e-07,1.508352e-07,0,0,1.883237e-07,1.476186e-06,1.918123e-06,6.127292e-07,2.731132e-07,0,1.947403e-07,1.855143e-06,0,1.028317e-06,1.547587e-07,2.209317e-07,2.215016e-07,7.352259e-07,3.361359e-07,4.108238e-06,0,0,0,0,4.246505e-07,0,1.401137e-07,0,3.318836e-07,0,0,0,0,0,0,0,0,0,0,0,1.232033e-07,2.578108e-07,7.577775e-08,0,0,0,0,0,0,6.364181e-08,5.760825e-06,0,0,0,7.651037e-08,4.199546e-07,3.547089e-07,4.102402e-08,0,0,0,0,0,0,0,0,0,0,9.177525e-08,3.664473e-07,0,0,4.654909e-08,0,0,0,0,0,6.312799e-08,0,0,5.992302e-07,0,0,1.106447e-07,1.339992e-06,2.311749e-07,0,0,2.705683e-07
"Natrinema",0,0,0,0,0,0,0,0,0,1.376112e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365332e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1.733146e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Natronobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Natronococcus",0,0,0,0,0,0,0,0,0,5.09971e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.432933e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.365139e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344371e-06,0,0,0,0
"Natronorubrum",0,0,0,0,0,0,0,0,0,2.114514e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.244873e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.809936e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.574222e-07,0,0,0,0
"Naumovozyma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.394675e-07,0,9.023889e-08,1.082841e-06,0,2.284382e-06,2.066554e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.939467e-07,5.870456e-07,0,7.168023e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neisseria",0,0,0,0,0,0,0,0,0,0,0,1.727166e-07,1.027124e-06,2.873984e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.399514e-07,0,0,0,0,0,0,0,0,4.307966e-07,0,0,0,0,0,0,0,0,0,0,6.382233e-07,0,3.086695e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.527859e-07,1.774735e-07,5.243507e-07,4.939046e-07,0,0,0,0,0,0,0,9.306011e-07,0,7.058849e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.100821e-06,0
"Nematocida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.306903e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neorhizobium",0,0,0,0,0,1.45575e-07,0,0,0,1.126683e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.110505e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212265e-07,0,0,0,0,2.812193e-06,1.06847e-06,0,0,0,0,0,0,0,0,0,0,0,1.952824e-06,0,0,0,0,0,0,0,0,4.610235e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.040056e-07,0,1.188777e-06,0,0,0
"Nesterenkonia",0,0,0,4.581765e-06,7.688349e-07,7.872739e-06,0,4.512128e-06,3.891069e-06,2.198592e-06,1.517291e-07,1.654473e-07,3.8739e-07,3.288212e-07,1.857695e-05,7.028062e-05,2.000272e-05,2.619082e-05,3.746128e-05,5.083068e-06,8.267458e-05,5.347985e-07,5.475059e-05,1.079714e-05,6.968762e-05,9.164014e-05,5.046874e-06,0.0002246396,4.648415e-05,1.955755e-06,0,0,8.70192e-08,2.174874e-07,0,3.158206e-06,2.489033e-07,5.567907e-06,1.769954e-08,0,0,0,0,0,9.49645e-08,1.558835e-07,0,0,2.428013e-07,1.182064e-06,9.891092e-06,6.635018e-07,1.106961e-06,1.096841e-06,2.681524e-08,0,0,2.940059e-07,7.929253e-07,0,6.403874e-07,1.583605e-06,1.588928e-06,9.906452e-07,1.843357e-06,6.436544e-07,2.496569e-08,3.198222e-07,0,0,0,2.965126e-07,4.057444e-08,2.024983e-07,1.946911e-07,2.764176e-07,1.680149e-06,1.642574e-06,2.964607e-06,5.818729e-07,6.524504e-06,9.587124e-07,3.481946e-07,0,0,0,0,9.605504e-07,0,0,8.207225e-07,4.998812e-06,0,2.586447e-06,2.012655e-05,8.24965e-07,0,0,1.413976e-06
"Nevskia",0,0,0,5.317143e-07,7.718899e-08,6.492404e-07,0,0,0,0,0,0,0,1.271796e-07,0,0,0,0,0,0,0,0,0,7.692121e-08,0,0,0,0,8.760937e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.070421e-07,1.754116e-07,0,0,0,0,2.636461e-07,0,0,0,0,0,0,0,0,0,3.382452e-07,0,8.961748e-06,0,1.581236e-07,0,0,0,0,0,0,0,0,0,2.479623e-07,0,0,0,0,0,0,0,0,0,0,0
"Niabella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.958423e-07,0,0,0,0,0
"Nitratireductor",0,0,0,9.926671e-07,0,5.477843e-07,0,0,3.448475e-07,6.001842e-07,1.348678e-07,1.335288e-07,0,0,1.567247e-07,4.2906e-07,4.602036e-07,2.486469e-07,0,1.61593e-07,0,0,0,0,3.208047e-07,0,0,0,0,0,0,0,0,0,0,1.03911e-06,0,1.542646e-06,0,0,0,0,0,2.551064e-07,3.132126e-05,0,0,0,0,1.429793e-06,8.860008e-07,1.68578e-07,0,0,0,0,0,0,1.319242e-07,0,0,0,2.067623e-06,0,5.400897e-07,0,0,0,0,0,0,0,2.927739e-07,0,0,0,2.048213e-07,6.022511e-07,0,1.843359e-07,0,7.78426e-08,0,0,0,0,0,1.693942e-07,0,0,0,0,0,9.573176e-07,0,6.117353e-07,0,0,0
"Nitrobacter",0,0,0,2.074969e-06,7.608503e-07,5.97151e-06,0,7.774521e-07,7.288419e-06,5.098881e-07,1.600864e-07,1.353898e-06,2.409675e-06,3.411892e-06,0,2.490776e-07,6.17234e-08,6.746135e-08,0,5.568948e-07,0,0,6.824208e-08,0,0,0,0,0,3.785652e-07,0,4.875507e-08,0,0,0,0,6.323119e-07,0,1.697346e-06,0,0,0,0,0,1.991315e-07,1.762045e-06,5.588456e-07,0,0,0,4.629429e-07,5.40859e-07,1.891363e-07,2.869867e-07,0,0,0,0,0,9.453791e-07,4.984366e-06,6.966472e-07,2.01486e-07,1.091578e-06,1.002897e-06,5.713877e-07,9.969925e-08,1.994906e-06,1.875712e-06,9.269972e-07,0,0,0,2.8889e-08,1.909328e-06,3.233288e-07,1.984384e-06,2.900372e-07,1.410906e-06,0,1.094026e-07,5.783472e-07,0,0,0,0,0,0,4.605453e-07,0,0,3.097678e-06,0,0,0,1.197606e-06,1.17797e-07,1.41507e-07,9.021349e-06,0
"Nitrolancea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188494e-07,5.577416e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nitrosococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549974e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nitrosomonas",0,0,0,2.110413e-07,0,0,0,0,0,0,1.031485e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.414715e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.650715e-08,1.199163e-07,0,0,0,0,0,1.857798e-07,1.305641e-07,0,0,0,0,1.569646e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.147537e-07,0,0,0,7.31592e-08,0,0,0,0,6.690984e-07,0,0,0,0,0,0,0,0,0,0,0
"Nitrosospira",0,0,0,0,0,0,0,9.107296e-07,3.126617e-06,3.161006e-06,1.912079e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.953063e-08,7.704733e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4676e-08,0,0,0,0,1.369151e-07,3.410335e-06,1.342946e-06,3.633523e-06,0,0,0,0,0,0,0,0,0,0,4.459191e-06,7.250268e-07,8.589367e-06,4.481719e-07,0,0,0,0,0,0,7.332234e-08,0,0,0,8.153838e-07,1.73936e-07,1.116608e-06,1.40973e-06,0,0,0,0,0,0,0,2.231911e-07,0,0,0,0,0,6.429324e-07,1.349051e-06,9.459064e-07,0,0,0
"Nocardia",0,0,0,3.551117e-06,0,1.080909e-06,8.322964e-07,2.186394e-06,5.519579e-06,1.132806e-06,1.184495e-06,5.190513e-07,1.961146e-07,1.29335e-06,1.061599e-05,3.767744e-05,1.208188e-05,1.058734e-05,6.829171e-06,3.191002e-06,4.500011e-05,0,5.015424e-05,1.187821e-05,4.07889e-05,4.27514e-05,8.078618e-08,1.126815e-06,3.965633e-06,4.023589e-06,1.625439e-07,5.274003e-08,8.255865e-08,2.312599e-06,0,2.090344e-06,1.752286e-07,2.679662e-06,2.846998e-07,0,0,0,0,8.182056e-07,2.423768e-06,0,1.895273e-06,0,3.13631e-07,0,2.17591e-06,6.906147e-07,9.967173e-08,0,5.190444e-07,0,0,0,3.593448e-06,0,3.468136e-06,4.978664e-06,1.631094e-06,4.769713e-07,9.502395e-07,2.00404e-05,3.027907e-07,3.473303e-07,1.52994e-07,0,0,3.021144e-06,4.553331e-07,0,5.112122e-07,0,3.555677e-06,1.631344e-06,4.481731e-07,1.21379e-06,0,9.990037e-07,9.476493e-07,0,0,0,3.884691e-06,7.633994e-06,0,0,0,0,6.097888e-08,2.444962e-06,2.848773e-06,1.09389e-05,1.39597e-07,2.351602e-06,7.183863e-06
"Nocardioides",6.591042e-05,4.294511e-05,0.0002576724,8.47345e-05,1.097991e-05,4.792204e-05,5.683793e-06,0.0002217527,0.0001477702,1.756289e-05,6.517239e-06,2.758152e-06,7.899441e-06,8.890661e-06,0.001174892,0.0008613797,0.003194663,0.0004451238,0.0005342455,0.0001126594,0.0004784917,0.0001719679,0.0004099971,5.026505e-05,0.0002064196,0.0002305879,4.904564e-05,5.902741e-06,1.692589e-05,9.477672e-06,8.037428e-06,1.198497e-06,1.961957e-05,0.000300811,2.181065e-06,0.002028715,1.514534e-05,0.001327673,1.484394e-05,6.454127e-06,2.832535e-06,4.292225e-05,2.481657e-05,3.250258e-06,5.646316e-06,2.972033e-06,7.5939e-06,1.505466e-05,0.0001765622,3.251091e-05,3.06765e-05,5.639352e-06,3.357741e-06,3.658932e-06,2.856519e-06,6.145024e-06,4.262821e-05,3.722393e-06,1.072944e-05,0.0001687622,3.824135e-06,6.62628e-05,9.767155e-05,2.916463e-05,2.329664e-05,5.364955e-06,2.013084e-06,1.576437e-06,5.422668e-07,4.755072e-05,4.847195e-05,2.743282e-05,1.761568e-06,2.35227e-05,1.263122e-06,0.0002185665,9.979561e-05,5.055636e-05,2.34814e-05,5.591007e-06,1.61047e-05,6.185891e-06,2.442615e-06,7.633859e-05,3.746371e-05,2.969407e-05,5.682755e-05,8.577524e-05,1.528246e-05,8.260996e-05,0.0001663411,2.434389e-05,2.662366e-06,3.606182e-05,0.0002002422,2.64356e-05,3.912544e-06,8.119177e-06,1.538863e-05
"Nocardiopsis",0.0001286158,8.939547e-05,0.0001478389,0.0003291581,4.191745e-05,0.0003943146,3.155314e-07,0.0003452818,0.0003295495,0.0002560622,7.058894e-05,2.024722e-05,1.385539e-05,5.589378e-05,0.000322616,0.001011999,0.0001665005,0.0005798898,0.00016724,0.0001815457,0.001085508,0.0002420977,0.00510446,0.0003542921,0.000726278,0.001829597,9.754839e-06,1.268158e-05,8.078847e-05,1.128249e-05,2.865109e-06,1.878906e-05,3.785347e-06,1.419082e-05,4.23064e-05,1.606745e-05,2.932054e-06,2.804632e-05,1.818035e-06,6.993591e-06,4.630907e-06,7.287619e-05,7.875933e-05,1.820786e-05,1.810604e-05,1.801989e-05,2.435051e-05,5.488678e-05,0.0001139799,0.0001193869,0.0002879324,4.15799e-05,2.340567e-05,7.959732e-06,1.31249e-05,7.439441e-05,6.8173e-05,5.626023e-06,6.53873e-05,6.156551e-05,3.972498e-05,4.024579e-05,0.0001374819,0.0001106938,0.0003098727,0.0001032435,1.667304e-05,2.299486e-05,9.004006e-06,4.762728e-05,0.0001150746,5.034083e-05,5.132786e-06,1.806796e-05,2.924415e-06,3.245907e-05,0.0003383193,0.0002370966,0.0001805384,5.746644e-05,5.202049e-05,3.393281e-05,1.774408e-05,3.918561e-05,3.084727e-05,5.993913e-05,7.300325e-05,8.726115e-05,5.789461e-05,7.540017e-05,8.436007e-05,9.359904e-05,1.330798e-05,0.0002939755,0.0007316133,0.0001235693,1.146576e-05,3.275459e-05,0.0008814787
"Nonomuraea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.023487e-07,0,0,0,0,1.183634e-07,0,9.91085e-07,9.112204e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.653575e-08,0,0,0,0,0,0,0,0,0,0,0,1.134365e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.141972e-07,0,0,0,0
"Nosocomiicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071519e-06,7.523277e-07,1.353688e-07,1.54864e-06,3.515794e-06,0,1.123999e-06,0,1.146342e-06,1.95406e-06,2.59652e-06,1.832798e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Noviherbaspirillum",0,0,0,0,0,0,0,0,0,1.557396e-07,0,0,0,0,0,0,0,0,0,3.704815e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72598e-08,0,0,0,0,0,0,0,0,0,0,0,8.652755e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.665332e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.636923e-07,4.105565e-07,0,0,0,0
"Novosphingobium",1.196004e-06,0,2.340231e-05,1.779933e-05,2.384452e-06,1.057787e-05,5.029996e-07,7.113783e-05,8.264667e-05,4.838604e-05,7.654257e-06,3.581373e-05,7.135237e-05,0.0001381622,5.44879e-07,1.924409e-06,7.498683e-05,3.38916e-07,6.02232e-07,1.380062e-05,0,2.912688e-07,8.344628e-08,2.646924e-07,2.49773e-07,0,2.937992e-07,1.062245e-07,0.0001408639,7.899475e-07,1.147334e-06,2.647054e-08,2.890026e-07,6.212819e-07,5.176902e-08,4.353707e-06,0,3.683631e-05,0,5.611306e-07,0,0,0,9.038127e-07,1.093171e-05,1.472022e-06,2.160349e-06,0,5.181122e-05,8.661939e-05,3.574771e-05,1.241577e-05,2.21981e-05,1.366112e-05,2.15478e-05,0,5.328775e-06,3.530326e-07,6.999647e-06,2.022636e-05,4.735516e-07,5.745764e-06,0.0001226338,2.495304e-05,5.771449e-06,2.35217e-05,0.000113178,5.779182e-05,3.424014e-05,0,0,3.259994e-06,9.501833e-07,2.816612e-06,8.64221e-08,5.879632e-05,0.000106603,3.074262e-05,1.672563e-06,3.822227e-05,2.919274e-05,1.578616e-06,2.535809e-05,9.173099e-06,0,0,1.489387e-05,1.711815e-05,4.591158e-06,0,1.116474e-05,5.24069e-07,1.671087e-06,3.61681e-05,2.319336e-05,2.631897e-05,5.841726e-06,0.0003653791,5.549631e-06
"Oceanicola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.307037e-07,0,0,0,0,2.137116e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342478e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oceanobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.917691e-06,4.805643e-06,2.606563e-07,4.47738e-06,6.722276e-07,2.015894e-07,1.033843e-05,3.043557e-06,1.148974e-05,3.488805e-06,2.038401e-05,3.388666e-05,0,3.502107e-06,3.099185e-06,4.575747e-07,0,0,1.304879e-06,1.156787e-06,8.969747e-08,2.61277e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.459546e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234164e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ochrobactrum",0.0002859268,0.0001793064,0.0006640756,0.001541961,0.0001453791,0.00329276,2.748703e-06,0.0005672076,0.0003515152,0.000236492,5.56278e-05,3.96212e-05,2.105994e-05,0.0002075337,2.721138e-05,8.033676e-06,2.422424e-05,8.489701e-06,7.645837e-06,6.311002e-05,2.196652e-06,6.12873e-06,9.438992e-06,1.272795e-05,1.654605e-05,3.590932e-06,3.490974e-05,1.025566e-05,1.652472e-05,6.376696e-05,9.296843e-06,8.184732e-05,4.514448e-05,0.0002941165,2.067791e-06,8.756424e-05,3.237487e-05,0.0005202599,4.711659e-05,2.410956e-05,4.522253e-05,1.324685e-05,4.947077e-05,0.0004899934,0.001736356,0.0001414419,0.000225546,0.000146431,0.0001510272,0.000352944,0.0001050514,3.141779e-05,0.0001875091,0.0001290401,8.333833e-05,2.590845e-05,2.871152e-05,0.0001992829,0.001294268,0.001009438,0.0008811816,0.0007180356,0.0002439529,0.0003555981,9.602997e-05,8.651655e-05,0.0001054342,0.0002752229,0.0002310426,8.581913e-06,1.946298e-05,0.002871715,6.044745e-05,0.000102813,0.0001119859,0.0001370206,0.0005001557,0.0002022525,0.0001344279,7.879313e-05,0.0001976343,0.000111899,6.857427e-05,3.112361e-05,1.96156e-05,0.0001497996,0.0002887699,0.001868172,0.000360346,0.0003202781,0.0001316869,7.153693e-06,2.042894e-05,0.0002178803,9.268219e-05,0.0001629288,0.0002074424,1.697745e-05,0.0004234282
"Octadecabacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.739617e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Odoribacter",2.496639e-05,3.439593e-06,6.631079e-06,3.360084e-05,6.76092e-07,1.598399e-06,8.928799e-07,2.408835e-06,8.346652e-06,3.681073e-06,3.540451e-05,2.929301e-06,6.43589e-07,6.613391e-06,3.234583e-06,8.507063e-07,9.341843e-05,5.877448e-07,1.544871e-07,1.052476e-05,1.107018e-06,9.443691e-07,4.731868e-06,1.798839e-06,1.197455e-06,2.025268e-06,9.093406e-06,1.787443e-06,1.125134e-05,4.028947e-05,1.503923e-06,8.051202e-07,5.091792e-06,2.36686e-05,3.917304e-07,1.502652e-05,1.394061e-06,7.935776e-06,1.296228e-05,8.412082e-05,4.578427e-06,0,3.309724e-06,1.302544e-05,8.853106e-06,1.921196e-07,2.257285e-06,0,3.973135e-06,2.481443e-06,7.752624e-06,2.595089e-06,1.835386e-05,5.060782e-06,1.161421e-05,0,0,8.549895e-06,9.528446e-06,6.906049e-06,3.066698e-07,2.920746e-06,2.152882e-06,1.026449e-05,4.10521e-05,3.818032e-05,4.605996e-06,1.199501e-05,8.219754e-06,0,0,7.726827e-06,1.846897e-05,4.652467e-07,2.102736e-06,1.365302e-05,2.180762e-06,1.046476e-05,1.612127e-05,7.865899e-06,8.023649e-06,3.42348e-06,1.840618e-05,0.0002861269,7.002296e-06,2.09249e-06,1.381253e-05,0.0001314054,0,5.378348e-06,0.0004975072,4.349343e-06,2.467821e-07,4.930312e-07,1.187982e-05,2.281452e-06,1.320999e-05,3.996671e-06,1.986651e-05
"Oenococcus",2.59688e-06,0,0,0,1.620969e-07,0,0,0,0,0,0,8.635828e-08,0,0,0,0,0,0,0,0,0,0,0,7.013999e-07,0,0,0,4.275037e-07,1.12432e-07,0,0,0,0,0,0,0,1.241236e-07,0,0,0,0,0,0,2.228145e-06,2.174404e-06,7.141837e-07,5.161225e-07,0,0,0,0,0,0,0,0,0,0,6.30036e-07,1.12406e-06,0,0,0,0,0,0,1.489179e-07,1.863472e-06,0,2.469523e-07,0,0,1.409331e-06,1.019542e-06,0,1.569819e-07,0,5.41869e-07,0,1.011919e-07,0,0,0,0,0,0,0,0,1.803496e-06,0,0,0,0,3.349979e-07,0,0,0,0,7.456039e-07,4.587898e-07
"Oerskovia",0,0,0,4.518908e-07,0,1.293108e-06,0,1.979847e-07,0,0,0,0,0,0,2.269762e-07,1.366141e-06,2.08525e-07,2.919242e-07,0,0,1.004074e-06,0,2.992264e-06,2.152812e-07,2.583384e-07,2.543977e-07,0,5.199369e-08,1.011888e-07,0,0,0,0,0,0,8.641369e-07,0,6.536511e-07,5.274463e-08,0,0,0,0,0,0,0,0,0,0,4.310841e-08,2.446587e-07,0,0,0,0,0,0,0,0,0,8.660435e-08,0,0,0,0,0,0,0,0,0,0,5.015189e-07,0,0,0,0,4.338613e-07,2.969638e-07,7.506027e-08,0,0,0,0,0,0,0,0,0,0,0,1.417098e-06,0,0,0,0,3.520186e-07,0,0,0
