"","CBJMJ00700","CBJMJ01400","CBJMJ02800","CBJMJ04200","CBJMJ04201","CBJMJ04202","CBJMJ04203","CHCFJ00700","CHCFJ01400","CHCFJ02800","CHCFJ04200","CHCFJ05601","CHCFJ05602","CHCFJ05603","DGYFJ06201","DGYFJ06202","DGYFJ06203","DGYMJ06201","DGYMJ06202","DGYMJ06203","DHCFJ07801","DHCFJ07802","DHCFJ07803","DHCMJ07801","DHCMJ07802","DHCMJ07803","DHKFJ23501","DHKFJ23502","DHKFJ23503","DSLFJ04101","DSLFJ04102","DSLFJ04103","DSLMJ04101","DSLMJ04102","DSLMJ04103","DSTFJ04001","DSTFJ04002","DSTFJ04003","DSTMJ04001","DSTMJ04002","DSTMJ04003","HBJMJ00700","HBJMJ01400","HBJMJ02800","HBJMJ04200","HBJMJ04201","HBJMJ04202","HBJMJ04203","HHCFJ00700","HHCFJ01400","HHCFJ02800","HHCFJ04200","HHCFJ05601","HHCFJ05602","HHCFJ05603","LBJMJ00700","LBJMJ01400","LBJMJ02800","LBJMJ04200","LBJMJ04201","LBJMJ04202","LBJMJ04203","LHCFJ00700","LHCFJ01400","LHCFJ02800","LHCFJ04200","LHCFJ05601","LHCFJ05602","LHCFJ05603","MBJMJ00700","MBJMJ01400","MBJMJ02800","MBJMJ04200","MBJMJ04201","MBJMJ04202","MBJMJ04203","MHCFJ00700","MHCFJ01400","MHCFJ02800","MHCFJ04200","MHCFJ05601","MHCFJ05602","MHCFJ05603","NBJMJ00100","NBJMJ00700","NBJMJ01400","NBJMJ02800","NBJMJ04200","NBJMJ04201","NBJMJ04202","NBJMJ04203","NHCFJ00100","NHCFJ00700","NHCFJ01400","NHCFJ02800","NHCFJ04200","NHCFJ05601","NHCFJ05602","NHCFJ05603"
"Acinetobacter bereziniae","0.000000e+00","5.385889e-06","2.103450e-06","0.000000e+00","0.000000e+00","0.000000e+00","3.149459e-07","0.000000e+00","2.753565e-06","1.612110e-05","4.865612e-07","1.130016e-07","1.543395e-07","3.181910e-07","7.242718e-08","4.034353e-06","4.719879e-06","7.804588e-08","1.155393e-06","5.712963e-07","4.837941e-06","7.465418e-07","0.000000e+00","4.716180e-07","1.112633e-07","0.000000e+00","3.426919e-06","3.675057e-05","1.261701e-06","0.000000e+00","2.073737e-07","9.116190e-07","2.134129e-06","2.686823e-06","0.000000e+00","0.000000e+00","3.395940e-07","3.237525e-06","2.361475e-06","6.865766e-08","7.679044e-08","0.000000e+00","3.083227e-06","6.273835e-07","1.030116e-06","8.414091e-07","8.743705e-07","5.702326e-07","0.000000e+00","4.337952e-06","8.778096e-06","0.000000e+00","4.836194e-06","6.135519e-06","1.559070e-05","0.000000e+00","8.278796e-06","2.484632e-06","9.828357e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.367210e-05","1.921581e-05","1.926146e-06","1.177293e-06","1.972507e-05","7.125319e-06","1.983949e-07","2.908004e-06","2.592393e-06","1.549299e-06","0.000000e+00","6.714924e-06","0.000000e+00","0.000000e+00","1.738940e-06","2.706955e-06","3.457677e-07","2.722330e-05","5.591282e-06","7.558850e-06","0.000000e+00","0.000000e+00","3.959475e-06","1.201375e-06","6.906804e-07","1.135419e-06","0.000000e+00","0.000000e+00","0.000000e+00","1.184885e-07","3.063780e-06","1.259272e-06","8.301761e-07","2.246281e-05","1.368663e-06","6.288017e-06"
"Acinetobacter bohemicus","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.371331e-07","0.000000e+00","2.962023e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.801596e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.855515e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter bouvetii","0.000000e+00","0.000000e+00","4.695016e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.998783e-08","0.000000e+00","0.000000e+00","0.000000e+00","1.074821e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.012672e-08","0.000000e+00","0.000000e+00","8.111944e-08","2.852736e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","9.285801e-07","0.000000e+00","3.019556e-08","0.000000e+00","8.659910e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.835798e-07","0.000000e+00","2.379659e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.566861e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.752322e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.998221e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.927238e-08","1.733721e-07","0.000000e+00","1.528270e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter calcoaceticus","3.078649e-05","7.187019e-07","1.173140e-05","7.308135e-08","0.000000e+00","0.000000e+00","1.690643e-07","3.409959e-06","3.692642e-08","3.447729e-08","0.000000e+00","3.110102e-06","8.805976e-06","4.862613e-06","8.470181e-07","2.155715e-06","3.008886e-06","1.007437e-06","4.930544e-07","4.762170e-06","0.000000e+00","2.974638e-06","0.000000e+00","0.000000e+00","6.792919e-08","0.000000e+00","2.264159e-06","1.598030e-06","1.083894e-06","5.826547e-07","5.231526e-06","0.000000e+00","2.577985e-06","3.772839e-06","0.000000e+00","1.335800e-06","3.022326e-07","8.002166e-07","2.939676e-06","0.000000e+00","2.979161e-08","0.000000e+00","1.327686e-07","3.770802e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.602472e-06","9.348348e-07","0.000000e+00","0.000000e+00","1.410651e-06","1.137324e-07","0.000000e+00","0.000000e+00","5.361020e-06","7.148246e-08","8.090102e-06","7.271762e-07","0.000000e+00","4.002342e-08","3.461928e-06","5.875267e-08","0.000000e+00","3.222223e-08","4.985172e-07","4.546250e-07","9.202566e-07","1.388764e-07","7.101652e-07","1.682355e-05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.124254e-07","2.266484e-08","0.000000e+00","0.000000e+00","4.672611e-06","2.129045e-07","7.117677e-08","0.000000e+00","8.996886e-06","0.000000e+00","2.295055e-07","2.365243e-06","3.119414e-06","3.004766e-06","6.271206e-07","1.384225e-06","7.222811e-07","3.485296e-06","0.000000e+00","0.000000e+00","4.351336e-06","9.731021e-06","5.857683e-07"
"Acinetobacter gerneri","0.000000e+00","0.000000e+00","2.931280e-07","0.000000e+00","0.000000e+00","0.000000e+00","3.221669e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.146855e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter guillouiae","1.561480e-04","2.596216e-05","8.425612e-05","6.875763e-06","0.000000e+00","4.023490e-07","5.089455e-07","2.622157e-07","4.095046e-08","0.000000e+00","0.000000e+00","5.111978e-08","2.486780e-07","1.213657e-07","1.134577e-05","2.256785e-06","1.276495e-05","1.720131e-05","4.585204e-05","6.958674e-07","1.716328e-05","2.233777e-06","3.266807e-05","1.799041e-05","1.563678e-05","2.315751e-05","4.803899e-08","0.000000e+00","3.775456e-07","1.408629e-07","7.552669e-07","6.778706e-08","2.188245e-07","2.411524e-07","5.803787e-08","1.262474e-05","4.680443e-08","3.086286e-07","3.316305e-07","3.942717e-08","5.938460e-08","1.454376e-05","2.909912e-06","1.686720e-06","5.880709e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.206967e-07","6.016232e-08","2.154848e-08","8.645970e-07","9.106691e-05","8.073496e-06","7.452310e-05","0.000000e+00","0.000000e+00","5.964880e-08","1.915638e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.878176e-07","0.000000e+00","4.586925e-07","7.442028e-06","1.936077e-05","9.581530e-05","1.687372e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.944261e-07","0.000000e+00","0.000000e+00","7.361373e-07","0.000000e+00","8.016491e-08","9.122151e-06","4.873723e-06","9.442833e-06","2.252682e-05","2.824434e-05","4.844297e-06","1.087671e-06","1.694860e-06","0.000000e+00","1.791921e-07","8.052170e-08","0.000000e+00","0.000000e+00","7.689110e-08","6.514921e-08","6.033167e-08"
"Acinetobacter haemolyticus","6.634328e-07","2.169316e-06","2.050330e-06","8.210238e-08","0.000000e+00","7.094589e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.898803e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.553907e-07","0.000000e+00","2.608868e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.934124e-06","6.634836e-08","2.071548e-06","0.000000e+00","0.000000e+00","0.000000e+00","7.700864e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.295290e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.493299e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.485900e-07","4.810716e-07","5.268343e-06","6.762593e-07","1.840923e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter idrijaensis","6.927770e-07","0.000000e+00","1.829670e-06","0.000000e+00","1.113031e-07","2.081922e-07","1.572190e-07","1.650411e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.093561e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.939218e-08","0.000000e+00","0.000000e+00","1.642661e-07","0.000000e+00","1.322118e-06","0.000000e+00","0.000000e+00","0.000000e+00","9.825667e-08","0.000000e+00","1.459016e-07","0.000000e+00","0.000000e+00","0.000000e+00","4.883717e-07","2.562783e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.478360e-06","9.493323e-08","5.516347e-07","6.784273e-07","0.000000e+00","0.000000e+00","4.572218e-07","0.000000e+00","0.000000e+00","0.000000e+00","5.824799e-08","0.000000e+00","2.493099e-08","0.000000e+00","0.000000e+00","4.150334e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","9.780222e-08","7.092192e-08","0.000000e+00","3.320305e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.332438e-07","3.147285e-06","1.009854e-06","1.580113e-06","0.000000e+00","0.000000e+00","9.941460e-07","0.000000e+00","1.851931e-07","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter indicus","0.000000e+00","2.000522e-07","2.394864e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.329018e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.873590e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.478118e-08","0.000000e+00","1.946916e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.075598e-07","3.460822e-08","6.743511e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.287079e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.426823e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter johnsonii","1.625659e-04","1.018105e-05","6.079127e-05","4.644251e-06","8.461565e-07","3.224860e-06","1.281710e-06","3.438353e-07","7.366222e-08","1.672806e-07","0.000000e+00","1.780277e-06","4.139886e-06","1.936210e-06","1.096864e-06","2.717483e-06","5.601622e-06","1.872689e-06","2.062981e-06","1.147335e-05","0.000000e+00","4.724782e-06","1.968281e-06","0.000000e+00","0.000000e+00","0.000000e+00","1.798296e-06","7.985875e-07","1.232590e-05","1.486181e-05","1.033555e-05","6.408958e-08","1.078198e-05","5.755717e-06","4.305954e-07","1.193976e-06","1.540820e-05","1.175455e-06","8.530074e-05","2.364939e-07","1.222027e-06","6.905010e-06","1.046231e-05","7.867193e-07","7.582329e-07","2.415927e-07","2.804703e-07","2.345490e-06","3.939341e-07","1.174609e-07","6.254265e-08","0.000000e+00","4.927521e-06","1.162611e-06","4.605965e-07","0.000000e+00","1.486942e-04","2.160759e-06","3.587705e-05","3.427578e-06","2.806693e-07","3.610625e-07","2.794624e-06","0.000000e+00","5.960601e-07","1.269551e-06","6.034094e-06","4.386276e-07","2.249494e-06","4.921046e-06","5.813566e-06","2.046795e-04","6.455170e-07","0.000000e+00","2.438416e-07","4.431634e-07","6.265437e-07","6.454946e-08","1.431585e-07","9.590560e-07","3.262106e-05","8.530272e-07","7.239188e-07","0.000000e+00","1.683208e-05","7.855598e-07","7.876411e-06","2.916595e-05","7.562890e-05","3.852306e-05","6.066903e-06","2.756841e-07","1.589339e-06","1.518912e-06","7.007704e-08","0.000000e+00","7.782333e-07","1.094135e-06","2.251574e-06"
"Acinetobacter junii","3.982289e-06","1.285521e-06","3.641177e-06","0.000000e+00","0.000000e+00","0.000000e+00","3.122541e-07","1.763931e-07","4.732053e-07","7.420826e-07","9.954339e-08","5.604266e-07","4.945679e-07","1.159413e-06","0.000000e+00","3.001346e-07","7.631847e-07","6.079764e-07","5.673040e-07","1.512955e-06","5.747067e-07","1.770147e-06","1.185757e-07","2.894586e-07","6.040915e-07","4.436893e-08","2.103294e-07","2.142616e-06","8.078075e-07","7.824012e-08","5.363791e-07","0.000000e+00","5.381137e-07","4.984563e-07","0.000000e+00","7.926077e-07","1.013652e-06","1.703188e-07","3.365240e-06","0.000000e+00","0.000000e+00","0.000000e+00","9.357778e-07","5.698899e-06","1.102368e-06","5.164204e-06","1.010692e-05","4.601795e-06","1.292537e-06","6.264580e-07","4.028123e-07","1.221818e-07","5.372586e-07","3.310519e-07","3.201488e-07","0.000000e+00","3.370855e-06","3.494698e-06","2.448298e-06","3.330717e-06","3.181556e-07","4.168788e-06","1.191017e-06","3.141144e-07","8.656023e-07","2.459289e-07","8.012952e-08","9.187950e-07","7.692889e-07","2.792224e-07","1.517086e-06","9.561022e-06","6.973212e-07","1.528652e-06","1.188350e-05","9.320309e-08","5.739504e-07","2.561487e-07","6.170958e-07","1.414781e-07","2.541600e-06","1.418870e-06","1.461195e-07","0.000000e+00","1.564907e-06","0.000000e+00","1.852240e-06","1.525338e-06","2.787483e-06","3.578092e-07","4.720315e-07","1.439123e-05","6.545078e-07","5.833318e-07","1.264724e-06","2.547630e-07","1.664038e-06","1.870128e-06","1.908907e-06"
"Acinetobacter lwoffii","3.668997e-04","2.723583e-05","1.455413e-04","8.952012e-06","1.616824e-06","4.347130e-06","3.982909e-06","4.035377e-06","1.371769e-06","1.417007e-07","4.547431e-07","4.009473e-06","8.486809e-06","2.959270e-06","4.237247e-06","4.417337e-06","2.105488e-05","3.696715e-06","4.093752e-06","2.145737e-05","7.339160e-07","9.378483e-06","5.134278e-06","1.540194e-06","1.744128e-06","1.793923e-06","4.812839e-06","2.459119e-06","2.457362e-05","3.556605e-05","3.053812e-05","3.073676e-07","2.403864e-05","1.533572e-05","5.601900e-07","2.945809e-06","3.305077e-05","5.890822e-06","2.147309e-04","2.346451e-07","2.557555e-06","2.969533e-05","2.578290e-05","1.221914e-06","3.127926e-06","2.555064e-07","1.388907e-07","3.408092e-06","2.539553e-06","9.877393e-06","9.758117e-08","0.000000e+00","1.214650e-05","1.555756e-06","8.038670e-07","1.330921e-06","3.699312e-04","6.645002e-06","1.007511e-04","7.177407e-06","9.445998e-07","1.023878e-06","6.841505e-05","7.397464e-07","1.537118e-06","2.410098e-06","1.124521e-05","2.246984e-06","6.041742e-06","1.162795e-05","2.139058e-05","5.042670e-04","3.325208e-06","4.707056e-07","6.726738e-07","0.000000e+00","8.824138e-07","2.548737e-07","3.607906e-07","2.456752e-06","5.623634e-05","9.685781e-07","2.283919e-06","0.000000e+00","4.607033e-05","5.804771e-06","2.017363e-05","6.698744e-05","2.169212e-04","6.853810e-05","1.567681e-05","3.488314e-05","2.784003e-06","5.161887e-06","9.274247e-07","1.254534e-06","2.793432e-06","6.421578e-06","4.861839e-06"
"Acinetobacter nosocomialis","6.232596e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.933001e-07","0.000000e+00","0.000000e+00","0.000000e+00","2.707007e-07","9.909373e-08","2.038293e-07","2.554336e-08","0.000000e+00","4.907046e-08","0.000000e+00","3.132637e-08","3.091709e-08","1.421417e-07","0.000000e+00","2.489803e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.311190e-08","0.000000e+00","2.742474e-08","0.000000e+00","5.520239e-08","2.911962e-07","0.000000e+00","0.000000e+00","2.688421e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.787273e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.700545e-07","0.000000e+00","8.096880e-08","4.954587e-07","1.990599e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.482664e-08","0.000000e+00","0.000000e+00","0.000000e+00","5.827734e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.845471e-07","2.090612e-06","1.322999e-06","0.000000e+00","0.000000e+00","0.000000e+00","3.153212e-08","0.000000e+00","0.000000e+00","9.391888e-08","1.909359e-07","0.000000e+00"
